GlobalSubCodeId,GlobalCodeId,SubCodeName,Code,Description,Active,CannotModifyNameOrDelete,SortOrder,ExternalCode1,ExternalSource1,ExternalCode2,ExternalSource2,Bitmap,BitmapImage,Color,RowIdentifier,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,DeletedBy,RecordDeleted,DeletedDate
171,5388,Show Care Mgmt Claims Only,,,Y,N,3.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
172,5389,Authorization,,,Y,N,2.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:30:11.763,shc1979,2010-06-16 14:30:11.763,,,
173,5389,Documents,,,Y,N,3.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:30:11.763,shc1979,2010-06-16 14:30:11.763,,,
174,5389,Treatment Plan,,,Y,N,4.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:30:11.763,shc1979,2010-06-16 14:30:11.763,,,
175,5389,Periodic Review,,,Y,N,5.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:30:11.763,shc1979,2010-06-16 14:30:11.763,,,
176,5389,Finance,,,Y,N,6.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:30:11.763,shc1979,2010-06-16 14:30:11.763,,,
177,5389,Medication,,,Y,N,7.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:30:11.763,shc1979,2010-06-16 14:30:11.763,,,
178,5389,Hospitalization,,,Y,N,8.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:30:11.763,shc1979,2010-06-16 14:30:11.763,,,
179,5389,Advance Notice Reminder,,,Y,N,9.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:30:11.763,shc1979,2010-06-16 14:30:11.763,,,
180,5389,Advance/Adequate Notification,,,Y,N,10.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:30:11.763,shc1979,2010-06-16 14:30:11.763,,,
181,5389,No Show Letter,,,Y,N,11.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:30:11.763,shc1979,2010-06-16 14:30:11.763,,,
182,5389,OQ Reminder,,,Y,N,12.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:30:11.763,shc1979,2010-06-16 14:30:11.763,,,
183,5389,All Type,,,Y,Y,,,,,,,,,A5A9C542-1009-47E4-86BF-85FC04C82CA7,shc1979,2010-06-17 15:28:40.397,shc1979,2010-06-17 15:28:40.397,,,
184,5410,All Statuses,,,Y,N,1.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
185,5410,Scheduled,,,Y,N,2.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
186,5410,Show and Scheduled,,,Y,N,3.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
187,5410,Signed,,,Y,N,3.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
188,5410,Cancel and No Show,,,Y,N,4.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
189,5410,Complete,,,Y,N,5.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
190,5402,This procedure  requires a clinician to be specified for the service.,,,Y,N,28.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
191,5402,This procedure needs a signed progress note before completing the service.,,,Y,N,27.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
192,5402,Unable to find a matching rate for the selected procedure.,,,Y,N,26.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
193,5402,Billing diagnosis required for completing the service,,,Y,N,25.0,,,,,,,,E6CA10A2-61C1-44BD-8F22-4F2CE8D99A67,sa,2011-01-07 22:02:52.080,sa,2011-01-07 22:02:52.080,,,
194,5402,Not a billable clinician for Medicare,,,Y,N,24.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
195,5402,Authorization is required,,,Y,N,23.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
196,5402,Auth requested but not approved,,,Y,N,22.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
197,5402,Scheduled service authorization missing,,,Y,N,21.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
198,5402,Scheduled service authorization requested but not approved,,,Y,N,20.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
199,5402,Client Financial Data Incomplete,,,Y,N,19.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
200,5402,Signed Assessment document is required for this date of service.,,,Y,N,18.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
201,5402,Ongoing Service Timeliness Error,,,Y,N,17.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
202,5402,Initial Assessment Timeliness Error,,,Y,N,16.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
203,5402,Treatment Plan missing for DOS,,,Y,N,15.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
204,5402,Periodic Review missing for DOS,,,Y,N,14.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
205,5402,Invalid Primary Care Diagnosis,,,Y,N,13.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
206,5402,Primary Care services must be completed manually,,,Y,N,12.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.137,shc1979,2010-06-16 18:19:27.137,,,
207,5402,Invalid Mental Health Diagnosis,,,Y,N,11.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
208,5402,Intern Services Can Not Complete,,,Y,N,10.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
209,5402,Override permissions not granted,,,Y,N,9.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
210,5402,Procedure code pending review,,,Y,N,8.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
211,5402,Credentials not adequate for service provided,,,Y,N,7.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
212,5402,Service is not billable,,,Y,N,6.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
213,5402,Invalid primary billing diagnosis,,,Y,N,5.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
214,5402,Procedure code must be changed before service can complete,,,Y,N,4.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
215,5402,Timeliness Error - No client episode exists on date of service,,,Y,N,3.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
216,5402,Services with Errors,,,Y,N,2.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
217,5402,All Services,,,Y,N,1.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
226,5384,Other,,,Y,N,1.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:38:20.500,shc1979,2010-06-16 18:38:20.500,,,
227,5408,Other,,,Y,N,1.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 17:22:31.853,shc1979,2010-06-16 17:22:31.853,,,
228,5409,Other,,,Y,N,1.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 18:19:27.153,shc1979,2010-06-16 18:19:27.153,,,
229,5411,Other,,,Y,N,1.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 14:51:18.313,shc1979,2010-06-16 14:51:18.313,,,
231,5413,Other,,,Y,N,1.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:51:08.280,shc1979,2010-06-16 15:51:08.280,,,
232,5414,Other,,,Y,Y,1.0,,,,,,,,0B2D4583-C523-448C-A32F-3888FCD4D83B,shc1979,2010-06-18 12:36:37.857,shc1979,2010-06-18 12:36:37.857,,,
234,5416,Requested,,,Y,N,1.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:51:08.280,shc1979,2010-06-16 15:51:08.280,,,
235,5416,Scheduled,,,Y,N,2.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:51:08.280,shc1979,2010-06-16 15:51:08.280,,,
236,5416,Enrolled,,,Y,N,3.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:51:08.280,shc1979,2010-06-16 15:51:08.280,,,
237,5416,Discharged,,,Y,N,4.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:51:08.280,shc1979,2010-06-16 15:51:08.280,,,
238,5417,Open Requests,,,N,N,1.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:09:45.183,shc1979,2010-06-16 15:09:45.183,,,
239,5417,Requested,,,Y,N,2.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:09:45.183,shc1979,2010-06-16 15:09:45.183,,,
240,5417,Pended,Pended,,N,N,3.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:09:45.183,shc1979,2010-06-16 15:09:45.183,,,
241,5417,Appealed,,,N,N,4.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:09:45.183,shc1979,2010-06-16 15:09:45.183,,,
242,5417,Denied,,,Y,N,5.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:09:45.183,shc1979,2010-06-16 15:09:45.183,,,
243,5417,Approved,,,Y,N,6.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:09:45.183,shc1979,2010-06-16 15:09:45.183,,,
244,5417,Modified,,,N,N,7.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:09:45.183,shc1979,2010-06-16 15:09:45.183,,,
245,5417,Closed Requests,,,Y,N,8.0,,,,,,,,B12EF6B1-6DAF-4076-B43E-84B349E8CCBC,shc1979,2010-06-16 15:09:45.183,shc1979,2010-06-16 15:09:45.183,,,
247,5706,All Statuses,,,Y,Y,1.0,,,,,,,,00BD5379-DCC2-48F9-8700-2977DC795FCA,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
248,5706,To do,,,Y,Y,2.0,,,,,,,,F4624C6A-6FC2-48E6-9E61-159183D901B3,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
249,5706,In Progress,,,Y,Y,3.0,,,,,,,,F5AB3A95-6EA4-4CFB-AC87-AA271FE5E1B3,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
250,5706,Signed,,,Y,Y,4.0,,,,,,,,366D9298-7948-4BC0-8B5C-CE7DE55931CB,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
251,5706,Completed,,,Y,Y,5.0,,,,,,,,0C70E507-81D0-4AC0-9EB1-A04E74D56324,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
252,5706,To Co-Sign,,,Y,Y,6.0,,,,,,,,23ECF421-4E60-4A83-BDF8-11C5A0D7FAD9,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
253,5706,"Signed, Completed",,,Y,Y,7.0,,,,,,,,231B13D3-16D5-41B0-9C47-5ED2D52B0B61,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
254,5706,"Not-Signed, Completed",,,Y,Y,8.0,,,,,,,,4181C493-D52A-4DE7-9E8E-95551DFB3ACF,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
255,5706,To Sign,,,Y,Y,9.0,,,,,,,,F861B64F-F688-4192-A384-37503CD644E2,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
256,5708,Scheduled,,,Y,N,5.0,,,,,,,,356544E6-BB97-4000-933E-3F048300C95F,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
257,5708,Show,,,Y,N,1.0,,,,,,,,EFD71529-5E78-4AD5-BA7D-2F5D1AA0C45A,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
258,5708,No Show,,[Description] - F8C931EA-2ED5-4904-812C-C61ECCCC60AE,Y,N,3.0,,,,,,,,F8C931EA-2ED5-4904-812C-C61ECCCC60AE,sa,2010-06-28 23:00:26.823,sa,2010-06-28 23:00:26.823,,,
259,5708,Cancel,,[Description] - BD56D91A-805E-4194-9CBF-CFC67C901429,Y,N,4.0,,,,,,,,BD56D91A-805E-4194-9CBF-CFC67C901429,sa,2010-06-28 23:00:26.853,sa,2010-06-28 23:00:26.853,,,
260,5708,Complete,,,Y,N,1.0,,,,,,,,D9059F87-6629-49C1-9EA4-3A3A84354837,sa,2010-06-28 23:00:26.853,sa,2010-06-28 23:00:26.853,,,
261,5708,Error,,,Y,N,,,,,,,,,A6B1DAE9-3D48-43F8-84B5-0BF5E55A2DAB,sa,2010-06-28 23:00:26.853,sa,2010-06-28 23:00:26.853,,,
263,5714,Other,,,Y,N,,,,,,,,,0BBC8EB0-6A64-452F-A93A-78263E818F63,sa,2010-06-28 23:00:26.853,sa,2010-06-28 23:00:26.853,,,
264,5710,Documents,,,Y,N,,,,,,,,,632D1FA0-4442-4689-8E77-5A8DF95B9A35,sa,2010-06-28 23:00:26.853,sa,2010-06-28 23:00:26.853,,,
265,5710,Claims,,,Y,N,,,,,,,,,2952B5F6-AC25-4F00-B7E7-64B3EC7D1A36,sa,2010-06-28 23:00:26.853,sa,2010-06-28 23:00:26.853,,,
266,5710,Verbal,,,Y,N,,,,,,,,,EFC37CF6-95C1-44AB-9B09-24CEF779B9CD,sa,2010-06-28 23:00:26.853,sa,2010-06-28 23:00:26.853,,,
267,5710,Other,,,Y,N,,,,,,,,,4563C93C-B153-4E8A-9F35-B98FDD119DBE,sa,2010-06-28 23:00:26.853,sa,2010-06-28 23:00:26.853,,,
274,5835,Other,,,Y,N,1.0,,,,,,,,DAC17965-207A-4006-ACAC-AC707927D2F3,shcqa,2011-10-06 12:31:47.227,csantman,2012-06-27 08:19:11.400,,,
278,5836,Today,,,Y,N,2.0,,,,,,,,B4797131-61D4-4FC5-B3E4-E85C05CEA233,sa,2011-01-07 21:53:20.670,sa,2011-01-07 21:53:20.670,,,
279,5836,This Week,,,Y,N,3.0,,,,,,,,3B4B198A-5377-42C1-B52E-769C3735A31B,sa,2011-01-07 21:53:20.670,sa,2011-01-07 21:53:20.670,,,
280,5836,Next Week,,,Y,N,4.0,,,,,,,,0116566A-1A52-440F-BC4D-64753D2D9010,sa,2011-01-07 21:53:20.670,sa,2011-01-07 21:53:20.670,,,
281,5836,This Month,,,Y,N,5.0,,,,,,,,BCB77538-8D67-4780-8E7F-4AE91A606B10,sa,2011-01-07 21:53:20.670,sa,2011-01-07 21:53:20.670,,,
282,5836,Next Month,,,Y,N,6.0,,,,,,,,94260B4E-7137-41A5-9511-A49E2DC88916,sa,2011-01-07 21:53:20.670,sa,2011-01-07 21:53:20.670,,,
283,5836,Last Week,,,Y,N,7.0,,,,,,,,C99F517D-F955-40D7-9CA7-1E5F57DF31FB,sa,2011-01-07 21:53:20.670,sa,2011-01-07 21:53:20.670,,,
284,5836,Last Month,,,Y,N,8.0,,,,,,,,D7E100AD-7B42-4CA1-8F91-BBA6C59C9927,sa,2011-01-07 21:53:20.670,sa,2011-01-07 21:53:20.670,,,
285,5836,Custom Date,,,Y,N,9.0,,,,,,,,21007F8D-2C17-4453-A452-01622572CD1C,sa,2011-01-07 21:53:20.670,sa,2011-01-07 21:53:20.670,,,
286,5837,Today,,,Y,N,1.0,,,,,,,,5A300F93-BFD9-4A2F-BC97-11BF12E0C386,sa,2011-01-07 21:53:20.673,sa,2011-01-07 21:53:20.673,,,
287,5837,This Week,,,Y,N,2.0,,,,,,,,F76E2682-FCC1-4700-B3FB-7D4E083D9C59,sa,2011-01-07 21:53:20.673,sa,2011-01-07 21:53:20.673,,,
288,5837,Next Week,,,Y,N,3.0,,,,,,,,0A51730E-706E-4E53-B379-D91C47F130F3,sa,2011-01-07 21:53:20.673,sa,2011-01-07 21:53:20.673,,,
289,5837,This Month,,,Y,N,4.0,,,,,,,,0F8BC5BB-EF61-476E-B488-4A4B51595083,sa,2011-01-07 21:53:20.673,sa,2011-01-07 21:53:20.673,,,
290,5837,Next Month,,,Y,N,5.0,,,,,,,,0E6275C0-D462-4E92-961F-E4694A4382B0,sa,2011-01-07 21:53:20.677,sa,2011-01-07 21:53:20.677,,,
291,5837,Last Week,,,Y,N,6.0,,,,,,,,680B4D38-272A-4965-AA30-780A8B0827F9,sa,2011-01-07 21:53:20.677,sa,2011-01-07 21:53:20.677,,,
292,5837,Last Month,,,Y,N,7.0,,,,,,,,A774A382-9D99-48EB-8FE8-CF62E4BBF808,sa,2011-01-07 21:53:20.677,sa,2011-01-07 21:53:20.677,,,
293,5837,Custom Date,,,Y,N,8.0,,,,,,,,078EC228-D2E3-40B5-930E-E5B91FE34311,sa,2011-01-07 21:53:20.677,sa,2011-01-07 21:53:20.677,,,
294,5838,Today,,,Y,N,1.0,,,,,,,,9BCE049A-0DE3-43F4-A98A-7A82C306D0E4,sa,2011-01-07 21:53:20.677,sa,2011-01-07 21:53:20.677,,,
295,5838,This Week,,,Y,N,2.0,,,,,,,,686F40AC-E880-45DC-ACA4-539A97821742,sa,2011-01-07 21:53:20.677,sa,2011-01-07 21:53:20.677,,,
296,5838,This Month,,,Y,N,3.0,,,,,,,,8C33AE07-36BE-471A-8151-48520404AF0D,sa,2011-01-07 21:53:20.680,sa,2011-01-07 21:53:20.680,,,
297,5838,Last Week,,,Y,N,4.0,,,,,,,,4738FB48-2605-4CCC-84AA-56CD3563DA99,sa,2011-01-07 21:53:20.680,sa,2011-01-07 21:53:20.680,,,
298,5838,Last Month,,,Y,N,5.0,,,,,,,,A3B1DD00-C4F9-4D7F-A05E-15D0FB2EFA60,sa,2011-01-07 21:53:20.680,sa,2011-01-07 21:53:20.680,,,
299,5838,Custom Date,,,Y,N,6.0,,,,,,,,420FB63F-90A1-46F8-82FD-A543954F4907,sa,2011-01-07 21:53:20.680,sa,2011-01-07 21:53:20.680,,,
300,5839,Today,,,Y,N,1.0,,,,,,,,C503AC80-81ED-45D1-B02C-E12E0542CA94,sa,2011-01-07 21:53:20.680,sa,2011-01-07 21:53:20.680,,,
301,5839,This Week,,,Y,N,2.0,,,,,,,,B71AB28C-0DCE-4D47-84DD-56446EEAFA69,sa,2011-01-07 21:53:20.680,sa,2011-01-07 21:53:20.680,,,
302,5839,Next Week,,,Y,N,3.0,,,,,,,,1066620D-C8C1-44E4-A126-BA0AD97B446C,sa,2011-01-07 21:53:20.680,sa,2011-01-07 21:53:20.680,,,
303,5839,This Month,,,Y,N,4.0,,,,,,,,F47CDB41-F3C1-43A4-9B0B-5B32F0FFB4A2,sa,2011-01-07 21:53:20.683,sa,2011-01-07 21:53:20.683,,,
304,5839,Next Month,,,Y,N,5.0,,,,,,,,FCFECBCD-7C97-4B0A-9F93-D3E98B937CDE,sa,2011-01-07 21:53:20.683,sa,2011-01-07 21:53:20.683,,,
305,5839,Last Week,,,Y,N,6.0,,,,,,,,5F5708FA-1F9C-4E02-B1DE-E29B8859A44E,sa,2011-01-07 21:53:20.683,sa,2011-01-07 21:53:20.683,,,
306,5839,Last Month,,,Y,N,7.0,,,,,,,,72684F9B-9766-4674-8F28-1965FB4B59B2,sa,2011-01-07 21:53:20.683,sa,2011-01-07 21:53:20.683,,,
307,5839,Custom Date,,,Y,N,8.0,,,,,,,,B517BCCA-E643-4F20-9E8B-3546D6E3618E,sa,2011-01-07 21:53:20.683,sa,2011-01-07 21:53:20.683,,,
400,5841,All,,,Y,N,,,,,,,,,E0C858C5-864F-4F83-95BF-4C7BC48B1AD9,sa,2011-01-07 22:00:31.857,sa,2011-01-07 22:00:31.857,,,
401,5841,Active,,,Y,N,,,,,,,,,39ABAF17-8E70-4F5A-91FF-690E5F635E9B,sa,2011-01-07 22:00:31.857,sa,2011-01-07 22:00:31.857,,,
402,5841,Inactive,,,Y,N,,,,,,,,,D125A512-71A5-4D0F-89BD-21B3EA31D65E,sa,2011-01-07 22:00:31.860,sa,2011-01-07 22:00:31.860,,,
403,5842,All Roles,,,Y,N,,,,,,,,,20D1653C-23B5-4D02-9AC7-2D186A71B6B4,sa,2011-01-07 22:00:31.860,sa,2011-01-07 22:00:31.860,,,
404,5842,Access Center,,,Y,N,,,,,,,,,C3E11A9A-1CF7-472C-ACE6-A7CFCDE65BA4,sa,2011-01-07 22:00:31.860,sa,2011-01-07 22:00:31.860,,,
405,5842,Clinician,,,Y,N,,,,,,,,,5591E440-14C5-45F5-A090-5165C1AC19AF,sa,2011-01-07 22:00:31.860,sa,2011-01-07 22:00:31.860,,,
406,5842,Finanace,,,Y,N,,,,,,,,,4535AA1C-FE6A-40EC-A874-5193A0EEBBAF,sa,2011-01-07 22:00:31.860,sa,2011-01-07 22:00:31.860,,,
407,5842,Receptionist,,,Y,N,,,,,,,,,E5969DA8-25E9-484D-918B-0FB3EEB34081,sa,2011-01-07 22:00:31.860,sa,2011-01-07 22:00:31.860,,,
408,5842,Support,,,Y,N,,,,,,,,,2FD54318-359A-4FA3-AFCE-C1BBC8CAB5C9,sa,2011-01-07 22:00:31.860,sa,2011-01-07 22:00:31.860,,,
409,5842,Utilization Manager,,,Y,N,,,,,,,,,7A62F052-0944-4AD9-A5F7-A5C341C7572A,sa,2011-01-07 22:00:31.860,sa,2011-01-07 22:00:31.860,,,
410,5843,Other,,,Y,N,,,,,,,,,92FDC212-E307-4551-88FF-8372DDCDDFB8,sa,2011-01-07 22:00:31.860,sa,2011-01-07 22:00:31.860,,,
411,5836,All Dates,,,Y,N,1.0,,,,,,,,3B507008-E050-4B88-B707-B7E2EA3352B3,sa,2011-01-07 21:53:20.740,sa,2011-01-07 21:53:20.740,,,
417,12534,All Categories,,,Y,N,1.0,,,,,,,,97A690EF-92D8-4CCE-8413-09FE2C22FF02,shcqa,2011-10-06 12:33:07.583,shcqa,2011-10-06 12:33:07.583,,,
418,5916,Not Resolved,,,Y,N,4.0,,,,,,,,97BFF00E-5B3B-4B41-A4BE-50312B8921FD,shcqa,2011-10-06 12:33:07.600,shcqa,2011-10-06 12:33:07.600,,,
419,6300,All Types,,,Y,N,1.0,,,,,,,,AF0CB6EF-5CCA-4A68-9521-1E8A2A570D51,shcqa,2011-10-06 12:33:07.607,shcqa,2011-10-06 12:33:07.607,,,
420,6300,Local Appeal,,,Y,N,2.0,,,,,,,,8B96165F-DE11-4A30-8217-5B0473633F0C,shcqa,2011-10-06 12:33:07.617,shcqa,2011-10-06 12:33:07.617,,,
421,6300,Venture Appeal,,,Y,N,3.0,,,,,,,,C300082E-A943-4DA0-9FE3-8CD5240D1799,shcqa,2011-10-06 12:33:07.623,shcqa,2011-10-06 12:33:07.623,,,
422,5910,Other,,,Y,N,1.0,,,,,,,,9DD33358-7A7D-4AA2-9EF4-B7CCD2E73BEF,shcqa,2011-10-06 12:33:07.633,shcqa,2011-10-06 12:33:07.633,,,
423,5911,All Types,,,Y,N,1.0,,,,,,,,2583B387-3010-477E-8ABE-595D2AEB78C0,shcqa,2011-10-06 12:33:07.640,shcqa,2011-10-06 12:33:07.640,,,
424,5911,Denial of hospitalization,,,Y,N,2.0,,,,,,,,186FF9B7-8EE1-4746-8AFE-2BB295004250,shcqa,2011-10-06 12:33:07.650,shcqa,2011-10-06 12:33:07.650,,,
425,5911,Denial of initial services,,,Y,N,3.0,,,,,,,,831B0FA7-1D69-49BA-8CC4-7047B5B8D22A,shcqa,2011-10-06 12:33:07.657,shcqa,2011-10-06 12:33:07.657,,,
426,5912,Other,,,Y,N,1.0,,,,,,,,5BBD48D9-0A87-4F31-8C29-084BDCD6D151,shcqa,2011-10-06 12:33:07.667,shcqa,2011-10-06 12:33:07.667,,,
