GlobalCodeId,Category,CodeName,Code,Description,Active,CannotModifyNameOrDelete,SortOrder,ExternalCode1,ExternalSource1,ExternalCode2,ExternalSource2,Color
2509,PCMPLACEOFSERVICE   ,99 Other Unlisted Facility,,,Y,Y,,99,4741.0,,,
2521,DENIALREASON        ,Invalid Billing Code,,,Y,Y,,,,,,
2522,DENIALREASON        ,No contract exists for claimed date of service,,,Y,Y,,,,,,
2523,DENIALREASON        ,Claim was received after the period mentioned in the Contract,,,Y,Y,,,,,,
2524,DENIALREASON        ,Billing code is not in the Contract,,,Y,Y,,,,,,
2525,DENIALREASON        ,Contracted rate is less than the claimed amount,,,Y,Y,,,,,,
2526,DENIALREASON        ,Billing code requires Authorization but one does not exist,,,Y,Y,,,,,,
2527,DENIALREASON        ,All authorized units have already been used,,,Y,Y,,,,,,
2528,DENIALREASON        ,Claim line exceeds units remaining on Authorization,,,Y,Y,,,,,,
2529,DENIALREASON        ,Rendering Provider is required for this service,,,Y,Y,,,,,,
2530,DENIALREASON        ,Specified Rendering Provider is not associated with the Contract,,,Y,Y,,,,,,
2531,DENIALREASON        ,Specified Rendering Provider is not associated with the Provider,,,Y,Y,,,,,,
2532,DENIALREASON        ,Rendering Provider is not Credentialed,,,Y,Y,,,,,,
2533,DENIALREASON        ,Billing Code Unit Frequency exceeds Contract Rules,,,Y,Y,,,,,,
2534,DENIALREASON        ,Contract Billing Code amount cap has been reached,,,Y,Y,,,,,,
2535,DENIALREASON        ,Claimed amount exceeds remaining Contact Billing Code amount cap,,,Y,Y,,,,,,
2536,DENIALREASON        ,Contract amount cap has been reached,,,Y,Y,,,,,,
2537,DENIALREASON        ,Claimed amount exceeds remaining Contact amount cap,,,Y,Y,,,,,,
2538,DENIALREASON        ,Claim includes discharge day,,,Y,Y,,,,,,
2539,DENIALREASON        ,'Billing Code rate in contract is less than claimed amount,,,Y,Y,,,,,,
2540,DENIALREASON        ,Member is not eligible for any Plan,,,Y,Y,,,,,,
2541,DENIALREASON        ,No rate can be found for this claim line,,,Y,Y,,,,,,
2542,DENIALREASON        ,Same claimline exists,,,Y,Y,,,,,,
2543,DENIALREASON        ,Invalid Diagnosis List,,,Y,Y,,,,,,
2544,DENIALREASON        ,Authorization cannot be found for some date(s) of service,,,Y,Y,,,,,,
2545,DENIALREASON        ,Diagnosis not entered on claim,,,Y,Y,,,,,,
2546,DENIALREASON        ,Invalid date(s) of service or number of units.,,,Y,Y,,,,,,
2547,AUTHORIZATIONREASON ,Partially Approved – Needs UM Review,,,Y,Y,,,,,,
2549,DENIALREASON        ,Activity claim line cannot be adjudicated without an associated bundle claim line,,,Y,Y,,,,,,
2550,DENIALREASON        ,Bundle claim line does not have the correct associated claim lines to bill,,,Y,Y,,,,,,
2551,DENIALREASON        ,Third Party Plan is fully responsible,THIRDPARTYPLANFULLYRESPONSE,,Y,Y,,,,,,
2552,DENIALREASON        ,Multiple Providers exceed the Billing Code Standard Allowed Units.,MULTIPLEPROVIDEREXCEEDBILLINGALLOWEDUNITS,,Y,Y,,,,,,
2561,DENIALREASON        ,Provider Not Credentialed,,,Y,Y,,,,,,
2562,PENDEDREASON        ,Claim was received after the period mentioned in the contract,,,Y,Y,,,,,,
2563,PENDEDREASON        ,Member is not eligible for any Plan,,,Y,Y,,,,,,
2564,DENIALREASON        ,Billing code not associated with the Member's Plan,,,Y,Y,,,,,,
2565,DENIALREASON        ,Spenddown not met for period covering date of service,,,Y,Y,,,,,,
2566,PENDEDREASON        ,All authorized units have already been used,,,Y,Y,,,,,,
2567,PENDEDREASON        ,Claim line exceeds units remaining on Authorization,,,Y,Y,,,,,,
2568,PENDEDREASON        ,Billing Code Unit Frequency exceeds Contract Rules,,,Y,Y,,,,,,
2569,PENDEDREASON        ,Contract Billing Code amount cap has been reached,,,Y,Y,,,,,,
2570,PENDEDREASON        ,Claimed amount exceeds remaining Contact Billing Code amount cap,,,Y,Y,,,,,,
2571,PENDEDREASON        ,Contract amount cap has been reached,,,Y,Y,,,,,,
2572,PENDEDREASON        ,Claimed amount exceeds remaining Contact amount cap,,,Y,Y,,,,,,
2573,DENIALREASON        ,Dates of service  not fully covered,,,Y,Y,,,,,,
2574,DENIALREASON        ,Waiting for Plan's EOB,,,Y,Y,,,,,,
2575,DENIALREASON        ,Associated plan is pending,,,Y,Y,,,,,,
2576,DENIALREASON        ,More than one rate was found for this claim line,,,Y,Y,,,,,,
2577,DENIALREASON        ,The date of service occurred before the date the monthly deductible was met.,,,Y,Y,,,,,,
2582,DENIALREASON        ,Authorization for this claim is pended,,,Y,Y,,,,,,
2583,DENIALREASON        ,Claim line's approved amount is over budget,,,Y,Y,,,,,,
2584,DENIALREASON        ,Member copay,MEMBERCOPAY,,Y,Y,,,,,,
2585,DENIALREASON        ,Claim line is identified for review and manual approval,CLAIMLINEFORREVIEWMANUALAPPROVAL,,Y,Y,,,,,,
2586,DENIALREASON        ,Add-On Code: no corresponding base claim line found,ADDONCODENOBASECLAIMLINEFOUND,,Y,Y,,,,,,
2587,DENIALREASON        ,Add-On Code: corresponding base claim line has not been approved,ADDONCODEBASECLAIMLINENOTAPPROVED,,Y,Y,,,,,,
2588,DENIALREASON        ,Critical System Error,CRITICALSYSTEMERROR,,Y,Y,,,,,,
2589,DENIALREASON        ,Overlapping Time for Multiple Claim Lines for the same Billing Code,Overlapping Time for Multiple Claim Lines for the same Billing Code,,Y,Y,,,,,,
2590,DENIALREASON        ,Billing code requires end date to equal start date on a claim line,CLAIMLINEENDDATESTARTDATE,,Y,Y,,,,,,
2601,PASSWORDEXPIRES     ,Never,,,Y,Y,,,,,,
2602,PASSWORDEXPIRES     ,Every Month,,,Y,Y,,,,,,
2603,PASSWORDEXPIRES     ,Every 3 Months,,,Y,Y,,,,,,
2604,PASSWORDEXPIRES     ,Every 6 Months,,,Y,Y,,,,,,
2605,PASSWORDEXPIRES     ,Every Year,,,Y,Y,,,,,,
2621,AUDITEVENT          ,View SSN,,,Y,Y,,,,,,
2622,AUDITEVENT          ,Update SSN,,,Y,Y,,,,,,
2641,CREDENTIALINGSTATUS ,In Progress,,,Y,Y,,,,,,
2642,CREDENTIALINGSTATUS ,Completed,,,Y,Y,,,,,,
2643,CREDENTIALINGSTATUS ,Pended,,,Y,Y,,,,,,
2661,PROVIDERREVIEWTYPE  ,Credentialing,,,Y,Y,,,,,,
2662,PROVIDERREVIEWTYPE  ,Site Review,,,Y,Y,,,,,,
2681,PLACEOFSERVICE      ,11 Office,,,Y,Y,,11,4741.0,,,
2682,PLACEOFSERVICE      ,12 Home,,,Y,Y,,12,4741.0,,,
2683,PLACEOFSERVICE      ,21 Inpatient Hospital,,,Y,Y,,21,4741.0,,,
2684,PLACEOFSERVICE      ,22 Outpatient Hospital,,,Y,Y,,22,4741.0,,,
2685,PLACEOFSERVICE      ,23 Emergency Room - Hospital,,,Y,Y,,23,4741.0,,,
2686,PLACEOFSERVICE      ,24 Ambulatory Surgical Center,,,Y,Y,,24,4741.0,,,
2687,PLACEOFSERVICE      ,25 Birthing Center,,,Y,Y,,25,4741.0,,,
2688,PLACEOFSERVICE      ,26 Military Treatment Facility,,,Y,Y,,26,4741.0,,,
2689,PLACEOFSERVICE      ,31 Skilled Nursing Facility,,,Y,Y,,31,4741.0,,,
2690,PLACEOFSERVICE      ,32 Nursing Facility,,,Y,Y,,32,4741.0,,,
2691,PLACEOFSERVICE      ,33 Custodial Care Facility,,,Y,Y,,33,4741.0,,,
2692,PLACEOFSERVICE      ,34 Hospice,,,Y,Y,,34,4741.0,,,
2693,PLACEOFSERVICE      ,41 Ambulance - Land,,,Y,Y,,41,4741.0,,,
2694,PLACEOFSERVICE      ,42 Ambulance - Air or Water,,,Y,Y,,42,4741.0,,,
2695,PLACEOFSERVICE      ,50 Federally Qualified Health Center,,,Y,Y,,50,4741.0,,,
2696,PLACEOFSERVICE      ,51 Inpatient Psychiatric Facility,,,Y,Y,,51,4741.0,,,
2697,PLACEOFSERVICE      ,52 Psychiatric Facility Partial Hospitalization,,,Y,Y,,52,4741.0,,,
2698,PLACEOFSERVICE      ,53 Community Mental Health Center,,,Y,Y,,53,4741.0,,,
2699,PLACEOFSERVICE      ,54 Intermediate Care Facility/Mentally Retarded,,,Y,Y,,54,4741.0,,,
2700,PLACEOFSERVICE      ,55 Residential Substance Abuse Treatment Facility,,,Y,Y,,55,4741.0,,,
2701,PLACEOFSERVICE      ,56 Psychiatric Residential Treatment Center,,,Y,Y,,56,4741.0,,,
2702,PLACEOFSERVICE      ,60 Mass Immunization Center,,,Y,Y,,60,4741.0,,,
2703,PLACEOFSERVICE      ,61 Comprehensive Inpatient Rehabilitation Facility,,,Y,Y,,61,4741.0,,,
2704,PLACEOFSERVICE      ,62 Comprehensive Outpatient Rehabilitation Facility,,,Y,Y,,62,4741.0,,,
2705,PLACEOFSERVICE      ,65 End Stage Renal Disease Treatment Facility,,,Y,Y,,65,4741.0,,,
2706,PLACEOFSERVICE      ,71 State or Local Public Health Clinic,,,Y,Y,,71,4741.0,,,
2707,PLACEOFSERVICE      ,72 Rural Health Clinic,,,Y,Y,,72,4741.0,,,
2708,PLACEOFSERVICE      ,81 Independent Laboratory,,,Y,Y,,81,4741.0,,,
2709,PLACEOFSERVICE      ,99 Other Unlisted Facility,,,Y,Y,,99,4741.0,,,
2721,CLIENTTOTALBALANCE  ,Total Balance > 0,,,Y,Y,1.0,0,,,,
2741,PLANTOTALBALANCE    ,Total Balance > 1000,,,Y,Y,1.0,1000,,,,
2761,ADJUSTMENTCODE      ,CO Chrg exceeds fee schedule (45),,[Description] - 1732,Y,Y,,45,11127118.0,CO,,
2762,ADJUSTMENTCODE      ,Client Copayment,CLIENTCOPAYMENT,Adjustment code for client copayments. System Configuration key ClientCoPaymentAdjustmentCode is defaulted to this.,Y,Y,,3,11127118.0,PR,,
2770,LOCUSLEVEL          ,Basic Services,Basic Services,,Y,Y,,0,,,,
2771,LOCUSLEVEL          ,Recovery Maintenance and Health Management,Recovery Maint and Health Mgmt,,Y,Y,,1,,,,
2772,LOCUSLEVEL          ,Low Intensity Community Based Services,Low Intensity Community Svcs,,Y,Y,,2,,,,
2773,LOCUSLEVEL          ,High Intensity Community Based Services,High Intensity Community Svcs,,Y,Y,,3,,,,
2774,LOCUSLEVEL          ,Medically Monitored Non-Residential Services,Med Monitored Non-Residential,,Y,Y,,4,,,,
2775,LOCUSLEVEL          ,Medically Monitored Residential Services,Med Monitored Residential,,Y,Y,,5,,,,
2776,LOCUSLEVEL          ,Medically Managed Residential Services,Medically Managed Residential Services,,Y,Y,,6,,,,
2777,LOCUSLEVEL          ,None,None,,Y,Y,,99,,,,
3001,CLAIMSTATUSCATEGORY ,Acknowledgement/Forwarded-The claim/encounter has been forwarded to another entity.,,,Y,Y,1.0,A0,,,,
3002,CLAIMSTATUSCATEGORY ,Acknowledgement/Receipt-The claim/encounter has been received. This does not mean that the claim has been accepted for adjudication.,,,Y,Y,2.0,A1,,,,
3003,CLAIMSTATUSCATEGORY ,Acknowledgement/Acceptance into adjudication system-The claim/encounter has been accepted into the adjudication system.,,,Y,Y,3.0,A2,,,,
3004,CLAIMSTATUSCATEGORY ,Acknowledgement/Returned as unprocessable claim-The claim/encounter has been rejected and has not been entered into the adjudication system.,,,Y,Y,4.0,A3,,,,
3005,CLAIMSTATUSCATEGORY ,Acknowledgement/Not Found-The claim/encounter can not be found in the adjudication system.,,,Y,Y,5.0,A4,,,,
3006,CLAIMSTATUSCATEGORY ,Acknowledgement/Split Claim-The claim/encounter has been split upon acceptance into the adjudication system.,,,Y,Y,6.0,A5,,,,
3007,CLAIMSTATUSCATEGORY ,Acknowledgement/Rejected for Missing Information - The claim/encounter is missing the information specified in the Status details and has been rejected.,,,Y,Y,7.0,A6,,,,
3008,CLAIMSTATUSCATEGORY ,Acknowledgement/Rejected for Invalid Information - The claim/encounter has invalid information as specified in the Status details and has been rejected.,,,Y,Y,8.0,A7,,,,
3009,CLAIMSTATUSCATEGORY ,Acknowledgement / Rejected for relational field in error.,,,Y,Y,9.0,A8,,,,
3010,CLAIMSTATUSCATEGORY ,"Pending: Adjudication/Details-This is a generic message about a pended claim. A pended claim is one for which no remittance advice has been issued, or only part of the claim has been paid.",,,Y,Y,10.0,P0,,,,
3011,CLAIMSTATUSCATEGORY ,Pending/In Process-The claim or encounter is in the adjudication system.,,,Y,Y,11.0,P1,,,,
3012,CLAIMSTATUSCATEGORY ,"Pending/Payer Review-The claim/encounter is suspended and is pending review (e.g. medical review, repricing, Third Party Administrator processing).",,,Y,Y,12.0,P2,,,,
3013,CLAIMSTATUSCATEGORY ,"Pending/Provider Requested Information - The claim or encounter is waiting for information that has already been requested from the provider. (Note: A Claim Status Code identifying the type of information requested, must be reported)",,,Y,Y,13.0,P3,,,,
3014,CLAIMSTATUSCATEGORY ,Pending/Patient Requested Information - The claim or encounter is waiting for information that has already been requested from the patient. (Note: A status code identifying the type of information requested must be sent),,,Y,Y,14.0,P4,,,,
3015,CLAIMSTATUSCATEGORY ,Pending/Payer Administrative/System hold,,,Y,Y,15.0,P5,,,,
3016,CLAIMSTATUSCATEGORY ,Finalized-The claim/encounter has completed the adjudication cycle and no more action will be taken.,,,Y,Y,16.0,F0,,,,
3017,CLAIMSTATUSCATEGORY ,Finalized/Payment-The claim/line has been paid.,,,Y,Y,17.0,F1,,,,
3018,CLAIMSTATUSCATEGORY ,Finalized/Denial-The claim/line has been denied.,,,Y,Y,18.0,F2,,,,
3019,CLAIMSTATUSCATEGORY ,Finalized/Revised - Adjudication information has been changed,,,Y,Y,19.0,F3,,,,
3020,CLAIMSTATUSCATEGORY ,Finalized/Forwarded-The claim/encounter processing has been completed. Any applicable payment has been made and the claim/encounter has been forwarded to a subsequent entity as identified on the original claim or in this payer's records.,,,Y,Y,20.0,F3F,,,,
3021,CLAIMSTATUSCATEGORY ,Finalized/Not Forwarded-The claim/encounter processing has been completed. Any applicable payment has been made. The claim/encounter has NOT been forwarded to any subsequent entity identified on the original claim.,,,Y,Y,21.0,F3N,,,,
3022,CLAIMSTATUSCATEGORY ,Finalized/Adjudication Complete - No payment forthcoming-The claim/encounter has been adjudicated and no further payment is forthcoming.,,,Y,Y,22.0,F4,,,,
3023,CLAIMSTATUSCATEGORY ,Requests for additional Information/General Requests-Requests that don't fall into other R-type categories.,,,Y,Y,23.0,R0,,,,
3024,CLAIMSTATUSCATEGORY ,"Requests for additional Information/Entity Requests-Requests for information about specific entities (subscribers, patients, various providers).",,,Y,Y,24.0,R1,,,,
3025,CLAIMSTATUSCATEGORY ,Requests for additional Information/Claim/Line-Requests for information that could normally be submitted on a claim.,,,Y,Y,25.0,R3,,,,
3026,CLAIMSTATUSCATEGORY ,"Requests for additional Information/Documentation-Requests for additional supporting documentation. Examples: certification, x-ray, notes.",,,Y,Y,26.0,R4,,,,
3027,CLAIMSTATUSCATEGORY ,Request for additional information/more specific detail-Additional information as a follow up to a previous request is needed. The original information was received but is inadequate. More specific/detailed information is requested.,,,Y,Y,27.0,R5,,,,
3028,CLAIMSTATUSCATEGORY ,Requests for additional information – Regulatory requirements,,,Y,Y,28.0,R6,,,,
3029,CLAIMSTATUSCATEGORY ,Requests for additional information – Confirm care is consistent with Health Plan policy coverage,,,Y,Y,29.0,R7,,,,
3030,CLAIMSTATUSCATEGORY ,Requests for additional information – Confirm care is consistent with health plan coverage exceptions,,,Y,Y,30.0,R8,,,,
3031,CLAIMSTATUSCATEGORY ,Requests for additional information – Determination of medical necessity,,,Y,Y,31.0,R9,,,,
3032,CLAIMSTATUSCATEGORY ,Requests for additional information – Support a filed grievance or appeal,,,Y,Y,32.0,R10,,,,
3033,CLAIMSTATUSCATEGORY ,Requests for additional information – Pre-payment review of claims,,,Y,Y,33.0,R11,,,,
3034,CLAIMSTATUSCATEGORY ,Requests for additional information – Clarification or justification of use for specified procedure code,,,Y,Y,34.0,R12,,,,
3035,CLAIMSTATUSCATEGORY ,Requests for additional information – Original documents submitted are not readable. Used only for subsequent request(s).,,,Y,Y,35.0,R13,,,,
3036,CLAIMSTATUSCATEGORY ,Requests for additional information – Original documents received are not what was requested. Used only for subsequent request(s).,,,Y,Y,36.0,R14,,,,
3037,CLAIMSTATUSCATEGORY ,Requests for additional information – Workers Compensation coverage determination.,,,Y,Y,37.0,R15,,,,
3038,CLAIMSTATUSCATEGORY ,Requests for additional information – Eligibility determination,,,Y,Y,38.0,R16,,,,
3039,CLAIMSTATUSCATEGORY ,Replacement of a Prior Request. Used to indicate that the current attachment request replaces a prior attachment request.,,,Y,Y,39.0,R17,,,,
3040,CLAIMSTATUSCATEGORY ,Response not possible - error on submitted request data,,,Y,Y,40.0,E0,,,,
3041,CLAIMSTATUSCATEGORY ,Response not possible - System Status,,,Y,Y,41.0,E1,,,,
3042,CLAIMSTATUSCATEGORY ,Information Holder is not responding; resubmit at a later time.,,,Y,Y,42.0,E2,,,,
3043,CLAIMSTATUSCATEGORY ,Correction required - relational fields in error.,,,Y,Y,43.0,E3,,,,
3044,CLAIMSTATUSCATEGORY ,Trading partner agreement specific requirement not met: Data correction required. (Note: A status code identifying the type of information requested must be sent),,,Y,Y,44.0,E4,,,,
3045,CLAIMSTATUSCATEGORY ,Data Search Unsuccessful - The payer is unable to return status on the requested claim(s) based on the submitted search criteria.,,,Y,Y,45.0,D0,,,,
3046,CLAIMSTATUSCODES    ,Cannot provide further status electronically.,,,Y,Y,1.0,0,,,,
3047,CLAIMSTATUSCODES    ,"For more detailed information, see remittance advice.",,,Y,Y,2.0,1,,,,
3048,CLAIMSTATUSCODES    ,More detailed information in letter.,,,Y,Y,3.0,2,,,,
3049,CLAIMSTATUSCODES    ,Claim has been adjudicated and is awaiting payment cycle.,,,Y,Y,4.0,3,,,,
3050,CLAIMSTATUSCODES    ,Balance due from the subscriber.,,,Y,Y,5.0,6,,,,
3051,CLAIMSTATUSCODES    ,One or more originally submitted procedure codes have been combined.,,,Y,Y,6.0,12,,,,
3052,CLAIMSTATUSCODES    ,One or more originally submitted procedure code have been modified.,,,Y,Y,7.0,15,,,,
3053,CLAIMSTATUSCODES    ,Claim/encounter has been forwarded to entity. Note: This code requires use of an Entity Code.,,,Y,Y,8.0,16,,,,
3054,CLAIMSTATUSCODES    ,Claim/encounter has been forwarded by third party entity to entity. Note: This code requires use of an Entity Code.,,,Y,Y,9.0,17,,,,
3055,CLAIMSTATUSCODES    ,"Entity received claim/encounter, but returned invalid status. Note: This code requires use of an Entity Code.",,,Y,Y,10.0,18,,,,
3056,CLAIMSTATUSCODES    ,Entity acknowledges receipt of claim/encounter. Note: This code requires use of an Entity Code.,,,Y,Y,11.0,19,,,,
3057,CLAIMSTATUSCODES    ,Accepted for processing.,,,Y,Y,12.0,20,,,,
3058,CLAIMSTATUSCODES    ,Missing or invalid information. Note: At least one other status code is required to identify the missing or invalid information.,,,Y,Y,13.0,21,,,,
3059,CLAIMSTATUSCODES    ,Returned to Entity. Note: This code requires use of an Entity Code.,,,Y,Y,14.0,23,,,,
3060,CLAIMSTATUSCODES    ,Entity not approved as an electronic submitter. Note: This code requires use of an Entity Code.,,,Y,Y,15.0,24,,,,
3061,CLAIMSTATUSCODES    ,Entity not approved. Note: This code requires use of an Entity Code.,,,Y,Y,16.0,25,,,,
3062,CLAIMSTATUSCODES    ,Entity not found. Note: This code requires use of an Entity Code.,,,Y,Y,17.0,26,,,,
3063,CLAIMSTATUSCODES    ,Policy canceled.,,,Y,Y,18.0,27,,,,
3064,CLAIMSTATUSCODES    ,Subscriber and policy number/contract number mismatched.,,,Y,Y,19.0,29,,,,
3065,CLAIMSTATUSCODES    ,Subscriber and subscriber id mismatched.,,,Y,Y,20.0,30,,,,
3066,CLAIMSTATUSCODES    ,Subscriber and policyholder name mismatched.,,,Y,Y,21.0,31,,,,
3067,CLAIMSTATUSCODES    ,Subscriber and policy number/contract number not found.,,,Y,Y,22.0,32,,,,
3068,CLAIMSTATUSCODES    ,Subscriber and subscriber id not found.,,,Y,Y,23.0,33,,,,
3069,CLAIMSTATUSCODES    ,Subscriber and policyholder name not found.,,,Y,Y,24.0,34,,,,
3070,CLAIMSTATUSCODES    ,Claim/encounter not found.,,,Y,Y,25.0,35,,,,
3071,CLAIMSTATUSCODES    ,"Predetermination is on file, awaiting completion of services.",,,Y,Y,26.0,37,,,,
3072,CLAIMSTATUSCODES    ,Awaiting next periodic adjudication cycle.,,,Y,Y,27.0,38,,,,
3073,CLAIMSTATUSCODES    ,Charges for pregnancy deferred until delivery.,,,Y,Y,28.0,39,,,,
3074,CLAIMSTATUSCODES    ,Waiting for final approval.,,,Y,Y,29.0,40,,,,
3075,CLAIMSTATUSCODES    ,Special handling required at payer site.,,,Y,Y,30.0,41,,,,
3076,CLAIMSTATUSCODES    ,Awaiting related charges.,,,Y,Y,31.0,42,,,,
3077,CLAIMSTATUSCODES    ,Charges pending provider audit.,,,Y,Y,32.0,44,,,,
3078,CLAIMSTATUSCODES    ,Awaiting benefit determination.,,,Y,Y,33.0,45,,,,
3079,CLAIMSTATUSCODES    ,Internal review/audit.,,,Y,Y,34.0,46,,,,
3080,CLAIMSTATUSCODES    ,Internal review/audit - partial payment made.,,,Y,Y,35.0,47,,,,
3081,CLAIMSTATUSCODES    ,Pending provider accreditation review.,,,Y,Y,36.0,49,,,,
3082,CLAIMSTATUSCODES    ,Claim waiting for internal provider verification.,,,Y,Y,37.0,50,,,,
3083,CLAIMSTATUSCODES    ,Investigating occupational illness/accident.,,,Y,Y,38.0,51,,,,
3084,CLAIMSTATUSCODES    ,Investigating existence of other insurance coverage.,,,Y,Y,39.0,52,,,,
3085,CLAIMSTATUSCODES    ,Claim being researched for Insured ID/Group Policy Number error.,,,Y,Y,40.0,53,,,,
3086,CLAIMSTATUSCODES    ,Duplicate of a previously processed claim/line.,,,Y,Y,41.0,54,,,,
3087,CLAIMSTATUSCODES    ,Claim assigned to an approver/analyst.,,,Y,Y,42.0,55,,,,
3088,CLAIMSTATUSCODES    ,Awaiting eligibility determination.,,,Y,Y,43.0,56,,,,
3089,CLAIMSTATUSCODES    ,Pending COBRA information requested.,,,Y,Y,44.0,57,,,,
3090,CLAIMSTATUSCODES    ,Information was requested by a non-electronic method. Note: At least one other status code is required to identify the requested information.,,,Y,Y,45.0,59,,,,
3091,CLAIMSTATUSCODES    ,Information was requested by an electronic method. Note: At least one other status code is required to identify the requested information.,,,Y,Y,46.0,60,,,,
3092,CLAIMSTATUSCODES    ,Eligibility for extended benefits.,,,Y,Y,47.0,61,,,,
3093,CLAIMSTATUSCODES    ,Re-pricing information.,,,Y,Y,48.0,64,,,,
3094,CLAIMSTATUSCODES    ,Claim/line has been paid.,,,Y,Y,49.0,65,,,,
3095,CLAIMSTATUSCODES    ,Payment reflects usual and customary charges.,,,Y,Y,50.0,66,,,,
3096,CLAIMSTATUSCODES    ,Claim contains split payment.,,,Y,Y,51.0,72,,,,
3097,CLAIMSTATUSCODES    ,"Payment made to entity, assignment of benefits not on file. Note: This code requires use of an Entity Code.",,,Y,Y,52.0,73,,,,
3098,CLAIMSTATUSCODES    ,"Duplicate of an existing claim/line, awaiting processing.",,,Y,Y,53.0,78,,,,
3099,CLAIMSTATUSCODES    ,Contract/plan does not cover pre-existing conditions.,,,Y,Y,54.0,81,,,,
3100,CLAIMSTATUSCODES    ,No coverage for newborns.,,,Y,Y,55.0,83,,,,
3101,CLAIMSTATUSCODES    ,Service not authorized.,,,Y,Y,56.0,84,,,,
3102,CLAIMSTATUSCODES    ,Entity not primary. Note: This code requires use of an Entity Code.,,,Y,Y,57.0,85,,,,
3103,CLAIMSTATUSCODES    ,Diagnosis and patient gender mismatch.,,,Y,Y,58.0,86,,,,
3104,CLAIMSTATUSCODES    ,Entity not eligible for benefits for submitted dates of service. Note: This code requires use of an Entity Code.,,,Y,Y,59.0,88,,,,
3105,CLAIMSTATUSCODES    ,Entity not eligible for dental benefits for submitted dates of service. Note: This code requires use of an Entity Code.,,,Y,Y,60.0,89,,,,
3106,CLAIMSTATUSCODES    ,Entity not eligible for medical benefits for submitted dates of service. Note: This code requires use of an Entity Code.,,,Y,Y,61.0,90,,,,
3107,CLAIMSTATUSCODES    ,Entity not eligible/not approved for dates of service. Note: This code requires use of an Entity Code.,,,Y,Y,62.0,91,,,,
3108,CLAIMSTATUSCODES    ,Entity does not meet dependent or student qualification. Note: This code requires use of an Entity Code.,,,Y,Y,63.0,92,,,,
3109,CLAIMSTATUSCODES    ,Entity is not selected primary care provider. Note: This code requires use of an Entity Code.,,,Y,Y,64.0,93,,,,
3110,CLAIMSTATUSCODES    ,Entity not referred by selected primary care provider. Note: This code requires use of an Entity Code.,,,Y,Y,65.0,94,,,,
3111,CLAIMSTATUSCODES    ,Requested additional information not received.,,,Y,Y,66.0,95,,,,
3112,CLAIMSTATUSCODES    ,No agreement with entity. Note: This code requires use of an Entity Code.,,,Y,Y,67.0,96,,,,
3113,CLAIMSTATUSCODES    ,Patient eligibility not found with entity. Note: This code requires use of an Entity Code.,,,Y,Y,68.0,97,,,,
3114,CLAIMSTATUSCODES    ,Charges applied to deductible.,,,Y,Y,69.0,98,,,,
3115,CLAIMSTATUSCODES    ,Pre-treatment review.,,,Y,Y,70.0,99,,,,
3116,CLAIMSTATUSCODES    ,Pre-certification penalty taken.,,,Y,Y,71.0,100,,,,
3117,CLAIMSTATUSCODES    ,Claim was processed as adjustment to previous claim.,,,Y,Y,72.0,101,,,,
3118,CLAIMSTATUSCODES    ,Newborn's charges processed on mother's claim.,,,Y,Y,73.0,102,,,,
3119,CLAIMSTATUSCODES    ,Claim combined with other claim(s).,,,Y,Y,74.0,103,,,,
3120,CLAIMSTATUSCODES    ,Processed according to plan provisions (Plan refers to provisions that exist between the Health Plan and the Consumer or Patient),,,Y,Y,75.0,104,,,,
3121,CLAIMSTATUSCODES    ,Claim/line is capitated.,,,Y,Y,76.0,105,,,,
3122,CLAIMSTATUSCODES    ,This amount is not entity's responsibility. Note: This code requires use of an Entity Code.,,,Y,Y,77.0,106,,,,
3123,CLAIMSTATUSCODES    ,Processed according to contract provisions (Contract refers to provisions that exist between the Health Plan and a Provider of Health Care Services),,,Y,Y,78.0,107,,,,
3124,CLAIMSTATUSCODES    ,Entity not eligible. Note: This code requires use of an Entity Code.,,,Y,Y,79.0,109,,,,
3125,CLAIMSTATUSCODES    ,Claim requires pricing information.,,,Y,Y,80.0,110,,,,
3126,CLAIMSTATUSCODES    ,At the policyholder's request these claims cannot be submitted electronically.,,,Y,Y,81.0,111,,,,
3127,CLAIMSTATUSCODES    ,Claim/service should be processed by entity. Note: This code requires use of an Entity Code.,,,Y,Y,82.0,114,,,,
3128,CLAIMSTATUSCODES    ,Claim submitted to incorrect payer.,,,Y,Y,83.0,116,,,,
3129,CLAIMSTATUSCODES    ,Claim requires signature-on-file indicator.,,,Y,Y,84.0,117,,,,
3130,CLAIMSTATUSCODES    ,Service line number greater than maximum allowable for payer.,,,Y,Y,85.0,121,,,,
3131,CLAIMSTATUSCODES    ,Additional information requested from entity. Note: This code requires use of an Entity Code.,,,Y,Y,86.0,123,,,,
3132,CLAIMSTATUSCODES    ,"Entity's name, address, phone and id number. Note: This code requires use of an Entity Code.",,,Y,Y,87.0,124,,,,
3133,CLAIMSTATUSCODES    ,Entity's name. Note: This code requires use of an Entity Code.,,,Y,Y,88.0,125,,,,
3134,CLAIMSTATUSCODES    ,Entity's address. Note: This code requires use of an Entity Code.,,,Y,Y,89.0,126,,,,
3135,CLAIMSTATUSCODES    ,Entity's Communication Number. Note: This code requires use of an Entity Code.,,,Y,Y,90.0,127,,,,
3136,CLAIMSTATUSCODES    ,Entity's tax id. Note: This code requires use of an Entity Code.,,,Y,Y,91.0,128,,,,
